date,post_date,description,original_category,amount,account,account_type,source_file,month_folder,flow_type,category,subcategory,transaction_date,notes
2026-02-12,2026-02-12,IC* INSTACART GROCERIES,Groceries,-25.38,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Groceries,,2026-02-10,
2026-02-13,2026-02-13,Zelle Payment to Alex,ZELLE,-229.09,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,spending,Unclassified,,2026-02-13,
2026-02-13,2026-02-13,STARBUCKS #12345,Food & Drink,-9.84,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Restaurants,,2026-02-11,
2026-02-13,2026-02-13,Zelle Payment to Alex,ZELLE,-220.28,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,spending,Unclassified,,2026-02-13,
2026-02-13,2026-02-13,IKEA SEATTLE,Merchandise,-66.84,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Shopping,,2026-02-11,
2026-02-13,2026-02-13,UNITED AIRLINES 0161234,Travel,-403.97,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Travel,Flights,2026-02-10,
2026-02-14,2026-02-14,TARGET 00001234,Merchandise,-57.64,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Shopping,,2026-02-12,
2026-02-15,2026-02-15,MCDONALDS F12345,Dining,-20.49,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Restaurants,,2026-02-13,
2026-02-15,2026-02-15,MCDONALDS F12345,Food & Drink,-34.55,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Unclassified,,2026-02-13,
2026-02-15,2026-02-15,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1455.82,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,income,Income,Viviana Salary,2026-02-15,
2026-02-15,2026-02-15,SKECHERS USA 456,Shopping,-46.16,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Shopping,,2026-02-13,
2026-02-15,2026-02-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,2896.72,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,income,Income,Michael Salary,2026-02-15,
2026-02-17,2026-02-17,ATM WITHDRAWAL,,-45.85,BoA-Checking,checking,BoA-Checking_Feb26.csv,Feb26,spending,Unclassified,,2026-02-17,
2026-02-17,2026-02-17,PANERA BREAD #4567,Food & Drink,-20.94,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Unclassified,,2026-02-15,
2026-02-17,2026-02-17,ROSS STORES #567,Shopping,-35.86,AmazonPrime,credit_card,AmazonPrime_Feb26.CSV,Feb26,spending,Shopping,,2026-02-16,
2026-02-18,2026-02-18,From Checking - 1234,OTHER,412.18,SoFi-JointSavings,savings,SOFI-JointSavings_Feb26.csv,Feb26,internal_transfer,internal_transfer,,2026-02-18,
2026-02-18,2026-02-18,THAI BAMBOO REST,Food & Drink,-10.34,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Unclassified,,2026-02-15,
2026-02-20,2026-02-20,WOODLAND PARK ZOO,Entertainment,-47.89,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Fun & Entertainment,,2026-02-19,
2026-02-20,2026-02-20,PANERA BREAD #4567,Dining,-24.72,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Restaurants,,2026-02-17,
2026-02-21,2026-02-21,H&M US ONLINE,Shopping,-69.34,AmazonPrime,credit_card,AmazonPrime_Feb26.CSV,Feb26,spending,Shopping,,2026-02-18,
2026-02-21,2026-02-21,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-1066.01,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,cc_payment,cc_payment,,2026-02-21,
2026-02-21,2026-02-21,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1491.58,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,cc_payment,cc_payment,,2026-02-21,
2026-02-23,2026-02-23,ATM WITHDRAWAL,DEBIT,-67.21,Chase Checking,checking,Chase-Checking_Feb26.csv,Feb26,spending,Unclassified,,2026-02-23,
2026-02-23,2026-02-23,H&M US ONLINE,Shopping,-96.59,AmazonPrime,credit_card,AmazonPrime_Feb26.CSV,Feb26,spending,Shopping,,2026-02-22,
2026-02-23,2026-02-23,DISNEY PLUS,Bills & Utilities,-9.69,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Subscriptions,,2026-02-20,
2026-02-24,2026-02-24,STARBUCKS #12345,Food & Drink,-38.43,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Restaurants,,2026-02-22,
2026-02-24,2026-02-24,ALDI STORE 09876,Groceries,-68.95,AmazonPrime,credit_card,AmazonPrime_Feb26.CSV,Feb26,spending,Groceries,,2026-02-21,
2026-02-24,2026-02-24,TRADER JOES #123,Groceries,-91.03,AmazonPrime,credit_card,AmazonPrime_Feb26.CSV,Feb26,spending,Groceries,,2026-02-21,
2026-02-25,2026-02-25,SPOTIFY USA,Phone/Cable,-5.49,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Subscriptions,,2026-02-23,
2026-02-26,2026-02-26,Zelle Payment to Alex,ZELLE,-185.88,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,spending,Unclassified,,2026-02-26,
2026-02-26,2026-02-26,AIRBNB * HM1ABC2DE,Travel,-244.15,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Travel,Lodging,2026-02-24,
2026-02-26,2026-02-26,CLAUDE.AI SUBSCRIPTION,Bills & Utilities,-14.67,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Subscriptions,AI Subscriptions,2026-02-23,
2026-02-27,2026-02-27,WA PARKS RESERVATIONS,Entertainment,-13.44,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Fun & Entertainment,,2026-02-27,
2026-02-27,2026-02-27,DROPBOX*PLAN,Bills & Utilities,-8.64,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Subscriptions,,2026-02-26,
2026-02-27,2026-02-27,COSTCO WHSE #0045,Groceries,-92.21,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Groceries,,2026-02-24,
2026-02-27,2026-02-27,APPLE.COM/BILL,Bills & Utilities,-7.86,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Subscriptions,,2026-02-27,
2026-02-28,2026-02-28,IC* INSTACART GROCERIES,Groceries,-67.01,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Groceries,,2026-02-26,
2026-02-28,2026-02-28,TARGET 00001234,Shopping,-21.14,AmazonPrime,credit_card,AmazonPrime_Feb26.CSV,Feb26,spending,Shopping,,2026-02-26,
2026-02-28,2026-02-28,INTEREST PAYMENT,,6.53,BoA-Savings,savings,BoA-Savings_Feb26.csv,Feb26,income,Income,Other Income,2026-02-28,
2026-02-28,2026-02-28,INTEREST PAYMENT,,3.07,BoA-Checking,checking,BoA-Checking_Feb26.csv,Feb26,income,Income,Other Income,2026-02-28,
2026-02-28,2026-02-28,INTEREST PAYMENT,INTEREST_EARNED,20.99,SoFi-JointSavings,savings,SOFI-JointSavings_Feb26.csv,Feb26,income,Income,Other Income,2026-02-28,
2026-02-28,2026-02-28,ZELLE PAYMENT FROM PAT,CREDIT,88.48,Chase Checking,checking,Chase-Checking_Feb26.csv,Feb26,income,Income,Friends & Family Payments,2026-02-28,
