date,post_date,description,original_category,amount,account,account_type,source_file,month_folder,flow_type,category,subcategory,transaction_date
2025-12-21,2025-12-21,DIRECT_PAY UTILITIES,DIRECT_PAY,-131.1,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-21
2025-12-21,2025-12-21,ALDI STORE 09876,Groceries,-129.79,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Groceries,,2025-12-18
2025-12-21,2025-12-21,CLAUDE.AI SUBSCRIPTION,Bills & Utilities,-13.87,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Subscriptions,AI Subscriptions,2025-12-18
2025-12-22,2025-12-22,THAI BAMBOO REST,Dining,-35.48,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-20
2025-12-22,2025-12-22,Zelle Payment to Sam,ZELLE,-206.45,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-22
2025-12-22,2025-12-22,SEATTLE AQUARIUM,Entertainment,-15.84,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Fun & Entertainment,,2025-12-19
2025-12-22,2025-12-22,THAI BAMBOO REST,Food & Drink,-43.62,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-19
2025-12-24,2025-12-24,APPLE.COM/BILL,Phone/Cable,-5.02,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Subscriptions,,2025-12-22
2025-12-24,2025-12-24,IKEA SEATTLE,,-73.19,Alaska,credit_card,Alaska_Dec25.csv,Dec25,spending,Shopping,,2025-12-24
2025-12-25,2025-12-25,MCDONALDS F12345,Food & Drink,-10.59,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-23
2025-12-25,2025-12-25,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1021.89,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,cc_payment,cc_payment,,2025-12-25
2025-12-25,2025-12-25,ALDI STORE 09876,Groceries,-118.93,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Groceries,,2025-12-22
2025-12-25,2025-12-25,PANERA BREAD #4567,Food & Drink,-32.79,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-22
2025-12-25,2025-12-25,STARBUCKS #12345,Dining,-28.07,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-22
2025-12-27,2025-12-27,SAFEWAY STORE 1234,Groceries,-53.53,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Groceries,,2025-12-25
2025-12-27,2025-12-27,DROPBOX*PLAN,Bills & Utilities,-6.46,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Subscriptions,,2025-12-26
2025-12-27,2025-12-27,GOODWILL RETAIL #89,Shopping,-42.52,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Shopping,,2025-12-25
2025-12-27,2025-12-27,PANERA BREAD #4567,Food & Drink,-16.18,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-24
2025-12-27,2025-12-27,AMAZON.COM*1A2B3C,Shopping,-38.03,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Shopping,,2025-12-24
2025-12-28,2025-12-28,INTEREST PAYMENT,,5.15,BoA-Checking,checking,BoA-Checking_Dec25.csv,Dec25,income,Income,Other Income,2025-12-28
2025-12-28,2025-12-28,INTEREST PAYMENT,INTEREST_EARNED,17.06,SoFi-JointSavings,savings,SOFI-JointSavings_Dec25.csv,Dec25,income,Income,Other Income,2025-12-28
2025-12-28,2025-12-28,INTEREST PAYMENT,,5.23,BoA-Savings,savings,BoA-Savings_Dec25.csv,Dec25,income,Income,Other Income,2025-12-28
2025-12-29,2025-12-29,DIRECT_PAY UTILITIES,DIRECT_PAY,-151.11,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-29
2025-12-29,2025-12-29,PANERA BREAD #4567,Dining,-30.05,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-29
2025-12-30,2025-12-30,DIRECT_PAY UTILITIES,DIRECT_PAY,-131.42,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-30
2025-12-30,2025-12-30,PANERA BREAD #4567,Dining,-38.0,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-30
2025-12-30,2025-12-30,DOMINOS PIZZA 6789,Food & Drink,-18.09,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-30
2025-12-31,2025-12-31,WHOLEFDS MKT #10567,Groceries,-102.82,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Groceries,,2025-12-29
2025-12-31,2025-12-31,MUSEUM OF POP CULTURE,Entertainment,-41.25,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Fun & Entertainment,,2025-12-28
2025-12-31,2025-12-31,UNITED AIRLINES 0161234,Travel,-169.53,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Travel,Flights,2025-12-30
